nodes,edges,avg_degree,max_degree,density,diameter,radius,clustering,avg_shortest_path,degree_centrality_mean,degree_centrality_max,betweenness_mean,closeness_mean,centralization,avg_temporal_weight,diffusion_speed,branching_factor,leaf_ratio,label
32.0,31.0,1.9375,2.0,0.0625,31.0,16.0,0.0,11.0,0.0625,0.06451612903225806,0.3333333333333333,0.09519273882019472,0.002150537634408602,0.552837103612395,0.1822461941833024,1.0,0.03125,organic
29.0,28.0,1.9310344827586208,2.0,0.06896551724137931,28.0,14.0,0.0,10.0,0.06896551724137931,0.07142857142857142,0.3333333333333332,0.10471032464841502,0.0026455026455026454,0.5355084677643559,0.169987984300292,1.0,0.034482758620689655,organic
19.0,18.0,1.894736842105263,2.0,0.10526315789473684,18.0,9.0,0.0,6.666666666666667,0.10526315789473684,0.1111111111111111,0.3333333333333333,0.1570465917600372,0.0065359477124183,0.5397959659188742,0.17647523663293643,1.0,0.05263157894736842,organic
15.0,14.0,1.8666666666666667,3.0,0.13333333333333333,9.0,5.0,0.0,4.152380952380953,0.1333333333333333,0.21428571428571427,0.2424908424908425,0.2524168104481029,0.0934065934065934,0.5219729738108616,0.15869090981523856,1.2727272727272727,0.26666666666666666,organic
17.0,16.0,1.8823529411764706,3.0,0.11764705882352941,7.0,4.0,0.0,3.838235294117647,0.11764705882352941,0.1875,0.1892156862745098,0.2728202562775215,0.07916666666666666,0.5451399085173163,0.17251395297167102,1.4545454545454546,0.35294117647058826,organic
21.0,20.0,1.9047619047619047,2.0,0.09523809523809523,20.0,10.0,0.0,7.333333333333333,0.09523809523809526,0.1,0.3333333333333333,0.1427750982952364,0.005263157894736842,0.564048438006562,0.19084020378674765,1.0,0.047619047619047616,organic
35.0,34.0,1.9428571428571428,2.0,0.05714285714285714,34.0,17.0,0.0,12.0,0.05714285714285714,0.058823529411764705,0.33333333333333326,0.08726107067304845,0.0017825311942959,0.5438257677991287,0.1765306948398601,1.0,0.02857142857142857,organic
31.0,30.0,1.935483870967742,3.0,0.06451612903225806,19.0,10.0,0.0,8.129032258064516,0.06451612903225808,0.1,0.2458286985539488,0.12782710147437662,0.037931034482758634,0.625772982806352,0.232476350848865,1.2,0.1935483870967742,organic
23.0,22.0,1.9130434782608696,3.0,0.08695652173913043,13.0,7.0,0.0,5.525691699604743,0.08695652173913042,0.13636363636363635,0.21550912855260682,0.19027658070748785,0.054112554112554105,0.5349405749409448,0.17064939669102566,1.2941176470588236,0.2608695652173913,organic
18.0,17.0,1.8888888888888888,2.0,0.1111111111111111,17.0,9.0,0.0,6.333333333333333,0.1111111111111111,0.11764705882352941,0.3333333333333333,0.16530820971063842,0.007352941176470588,0.5369818954200544,0.1730070342920882,1.0,0.05555555555555555,organic
23.0,22.0,1.9130434782608696,3.0,0.08695652173913043,9.0,5.0,0.0,4.4189723320158105,0.08695652173913042,0.13636363636363635,0.16280820628646717,0.23701899757452793,0.054112554112554105,0.5244907373078797,0.16084512340430404,1.4666666666666666,0.34782608695652173,organic
18.0,17.0,1.8888888888888888,3.0,0.1111111111111111,12.0,6.0,0.0,5.411764705882353,0.1111111111111111,0.1764705882352941,0.275735294117647,0.19126770017426709,0.07352941176470587,0.5258368514375857,0.16177651107548213,1.4166666666666667,0.3333333333333333,organic
27.0,26.0,1.9259259259259258,3.0,0.07407407407407407,15.0,8.0,0.0,6.273504273504273,0.07407407407407407,0.11538461538461539,0.21094017094017092,0.16810984836586648,0.04461538461538462,0.6183432703144593,0.22265489822148785,1.1818181818181819,0.18518518518518517,organic
25.0,24.0,1.92,2.0,0.08,24.0,12.0,0.0,8.666666666666666,0.08,0.08333333333333333,0.33333333333333326,0.12081583480840376,0.003623188405797101,0.5694064426890802,0.19320650013454208,1.0,0.04,organic
20.0,19.0,1.9,3.0,0.1,8.0,4.0,0.0,4.157894736842105,0.09999999999999998,0.15789473684210525,0.17543859649122806,0.2514799866104007,0.06432748538011696,0.557380565620377,0.18154811971615692,1.5833333333333333,0.4,organic
18.0,17.0,1.8888888888888888,3.0,0.1111111111111111,10.0,5.0,0.0,4.699346405228758,0.1111111111111111,0.1764705882352941,0.2312091503267974,0.22159005177649643,0.07352941176470587,0.5592730950845692,0.19040977110253313,1.4166666666666667,0.3333333333333333,organic
24.0,23.0,1.9166666666666667,3.0,0.08333333333333333,11.0,6.0,0.0,5.557971014492754,0.08333333333333333,0.13043478260869565,0.20718050065876148,0.18627086239599597,0.05138339920948616,0.5230343522805118,0.16058659544325168,1.6428571428571428,0.4166666666666667,organic
24.0,23.0,1.9166666666666667,3.0,0.08333333333333333,10.0,5.0,0.0,5.195652173913044,0.08333333333333333,0.13043478260869565,0.1907114624505929,0.20090868030835055,0.05138339920948616,0.5395240309927712,0.16936100666280746,1.4375,0.3333333333333333,organic
24.0,23.0,1.9166666666666667,3.0,0.08333333333333333,13.0,7.0,0.0,5.913043478260869,0.08333333333333333,0.13043478260869565,0.22332015810276676,0.17724431662323312,0.05138339920948616,0.5650762170117557,0.18802605840001424,1.15,0.16666666666666666,organic
32.0,31.0,1.9375,3.0,0.0625,11.0,6.0,0.0,5.971774193548387,0.0625,0.0967741935483871,0.1657258064516129,0.17500388103661624,0.03655913978494623,0.5043982105882066,0.15081932581505156,1.4090909090909092,0.3125,organic
31.0,30.0,1.935483870967742,3.0,0.06451612903225806,15.0,8.0,0.0,6.559139784946237,0.06451612903225808,0.1,0.19169447534297368,0.16001514813310794,0.037931034482758634,0.5630118232334946,0.1933386349158688,1.25,0.22580645161290322,organic
21.0,20.0,1.9047619047619047,2.0,0.09523809523809523,20.0,10.0,0.0,7.333333333333333,0.09523809523809526,0.1,0.3333333333333333,0.1427750982952364,0.005263157894736842,0.5648643788244476,0.191386833402062,1.0,0.047619047619047616,organic
12.0,11.0,1.8333333333333333,3.0,0.16666666666666666,9.0,5.0,0.0,3.909090909090909,0.16666666666666666,0.2727272727272727,0.29090909090909084,0.26748973091696304,0.12727272727272726,0.5875715521161744,0.21051003389033357,1.1,0.16666666666666666,organic
16.0,15.0,1.875,2.0,0.125,15.0,8.0,0.0,5.666666666666667,0.125,0.13333333333333333,0.33333333333333337,0.184744649153734,0.009523809523809523,0.5765656596615685,0.20147202103199718,1.0,0.0625,organic
28.0,27.0,1.9285714285714286,3.0,0.07142857142857142,11.0,6.0,0.0,5.388888888888889,0.07142857142857141,0.1111111111111111,0.16880341880341884,0.19488651210341038,0.042735042735042736,0.5265172381704785,0.1619103515859941,1.588235294117647,0.39285714285714285,organic
19.0,18.0,1.894736842105263,3.0,0.10526315789473684,12.0,6.0,0.0,5.169590643274854,0.10526315789473684,0.16666666666666666,0.2452700378396973,0.2030291490825088,0.06862745098039215,0.5690438929038231,0.1948971852227992,1.2857142857142858,0.2631578947368421,organic
20.0,19.0,1.9,2.0,0.1,19.0,10.0,0.0,7.0,0.09999999999999999,0.10526315789473684,0.33333333333333337,0.14957126344281763,0.005847953216374269,0.5493572830639428,0.17960632230223678,1.0,0.05,organic
35.0,34.0,1.9428571428571428,3.0,0.05714285714285714,11.0,6.0,0.0,5.9563025210084035,0.05714285714285713,0.08823529411764705,0.15019098548510312,0.1757791307430948,0.03297682709447415,0.5411124927245361,0.1691623294122847,1.4166666666666667,0.3142857142857143,organic
35.0,34.0,1.9428571428571428,3.0,0.05714285714285714,12.0,6.0,0.0,5.875630252100841,0.05714285714285713,0.08823529411764705,0.14774637127578302,0.17864914167677698,0.03297682709447415,0.5444625820327835,0.17315907184799792,1.4166666666666667,0.3142857142857143,organic
32.0,31.0,1.9375,2.0,0.0625,31.0,16.0,0.0,11.0,0.0625,0.06451612903225806,0.3333333333333333,0.09519273882019472,0.002150537634408602,0.570811503601773,0.19597612869847938,1.0,0.03125,organic
16.0,15.0,1.875,2.0,0.125,15.0,8.0,0.0,5.666666666666667,0.125,0.13333333333333333,0.33333333333333337,0.184744649153734,0.009523809523809523,0.5731024591088133,0.19193970966664312,1.0,0.0625,organic
27.0,26.0,1.9259259259259258,3.0,0.07407407407407407,12.0,6.0,0.0,5.726495726495727,0.07407407407407408,0.11538461538461539,0.18905982905982907,0.18284679087349323,0.04461538461538462,0.5138455126066341,0.15340007468709832,1.368421052631579,0.2962962962962963,organic
34.0,33.0,1.9411764705882353,3.0,0.058823529411764705,12.0,6.0,0.0,6.0855614973262036,0.058823529411764705,0.09090909090909091,0.15892379679144386,0.1710107586784131,0.03409090909090909,0.5416483663510299,0.171876739134878,1.434782608695652,0.3235294117647059,organic
18.0,17.0,1.8888888888888888,3.0,0.1111111111111111,8.0,4.0,0.0,4.026143790849673,0.1111111111111111,0.1764705882352941,0.18913398692810457,0.25955223278812517,0.07352941176470587,0.544832324777847,0.1760130111734091,1.5454545454545454,0.3888888888888889,organic
27.0,26.0,1.9259259259259258,3.0,0.07407407407407407,9.0,5.0,0.0,4.780626780626781,0.07407407407407407,0.11538461538461539,0.1512250712250712,0.21897057173382195,0.04461538461538462,0.5383798250983038,0.16840189229115146,1.4444444444444444,0.3333333333333333,organic
19.0,18.0,1.894736842105263,3.0,0.10526315789473684,13.0,7.0,0.0,5.52046783625731,0.10526315789473684,0.16666666666666666,0.26590987272101824,0.1903223815784536,0.06862745098039215,0.6098589021612196,0.21883794528866507,1.2,0.21052631578947367,organic
31.0,30.0,1.935483870967742,3.0,0.06451612903225806,10.0,5.0,0.0,5.380645161290323,0.06451612903225808,0.1,0.1510567296996663,0.1934388081831751,0.037931034482758634,0.533711321348311,0.1635797274392054,1.6666666666666667,0.41935483870967744,organic
25.0,24.0,1.92,2.0,0.08,24.0,12.0,0.0,8.666666666666666,0.08,0.08333333333333333,0.33333333333333326,0.12081583480840376,0.003623188405797101,0.5841798424747782,0.20616856373426448,1.0,0.04,organic
23.0,22.0,1.9130434782608696,3.0,0.08695652173913043,11.0,6.0,0.0,5.288537549407114,0.08695652173913042,0.13636363636363635,0.2042160737812912,0.1960898624552527,0.054112554112554105,0.5140657414636035,0.15919737004492662,1.5714285714285714,0.391304347826087,organic
24.0,23.0,1.9166666666666667,2.0,0.08333333333333333,23.0,12.0,0.0,8.333333333333334,0.08333333333333333,0.08695652173913043,0.33333333333333326,0.12564716818650556,0.003952569169960474,0.5702352895093157,0.19842435107513084,1.0,0.041666666666666664,organic
31.0,30.0,1.935483870967742,3.0,0.06451612903225806,11.0,6.0,0.0,5.565591397849462,0.06451612903225808,0.1,0.15743418613274007,0.18881834028826824,0.037931034482758634,0.5854666488839301,0.20459811215492507,1.25,0.22580645161290322,organic
14.0,13.0,1.8571428571428572,3.0,0.14285714285714285,11.0,6.0,0.0,4.604395604395604,0.14285714285714285,0.23076923076923078,0.30036630036630035,0.2267139911853374,0.10256410256410257,0.5664665540774156,0.18723890949473423,1.1818181818181819,0.21428571428571427,organic
26.0,25.0,1.9230769230769231,3.0,0.07692307692307693,14.0,7.0,0.0,6.495384615384616,0.07692307692307693,0.12,0.22897435897435897,0.160962160637911,0.04666666666666666,0.5741585921045241,0.19476976763793322,1.1904761904761905,0.19230769230769232,organic
23.0,22.0,1.9130434782608696,3.0,0.08695652173913043,8.0,4.0,0.0,4.5059288537549405,0.08695652173913042,0.13636363636363635,0.16694899303594957,0.231532963952055,0.054112554112554105,0.5219408909515209,0.1575181503204405,1.6923076923076923,0.43478260869565216,organic
18.0,17.0,1.8888888888888888,2.0,0.1111111111111111,17.0,9.0,0.0,6.333333333333333,0.1111111111111111,0.11764705882352941,0.3333333333333333,0.16530820971063842,0.007352941176470588,0.546503500199604,0.17882486513304044,1.0,0.05555555555555555,organic
12.0,11.0,1.8333333333333333,2.0,0.16666666666666666,11.0,6.0,0.0,4.333333333333333,0.1666666666666667,0.18181818181818182,0.3333333333333333,0.24153265107212477,0.01818181818181818,0.5333236461455025,0.17046310522556482,1.0,0.08333333333333333,organic
27.0,26.0,1.9259259259259258,3.0,0.07407407407407407,15.0,8.0,0.0,6.535612535612535,0.07407407407407407,0.11538461538461539,0.2214245014245014,0.1609123108306968,0.04461538461538462,0.5634499229682651,0.19149962006190574,1.2380952380952381,0.2222222222222222,organic
18.0,17.0,1.8888888888888888,3.0,0.1111111111111111,12.0,6.0,0.0,5.111111111111111,0.1111111111111111,0.1764705882352941,0.2569444444444444,0.20523492494866333,0.07352941176470587,0.5914650386282516,0.21106896317814108,1.2142857142857142,0.2222222222222222,organic
28.0,27.0,1.9285714285714286,2.0,0.07142857142857142,27.0,14.0,0.0,9.666666666666666,0.07142857142857142,0.07407407407407407,0.3333333333333333,0.10832031472324112,0.0028490028490028487,0.5951007227243685,0.21520830947559635,1.0,0.03571428571428571,organic
19.0,18.0,1.894736842105263,3.0,0.10526315789473684,12.0,6.0,0.0,5.169590643274854,0.10526315789473684,0.16666666666666666,0.2452700378396973,0.20372809408446957,0.06862745098039215,0.5833853296502537,0.2011514770468957,1.2,0.21052631578947367,organic
15.0,14.0,1.8666666666666667,2.0,0.13333333333333333,14.0,7.0,0.0,5.333333333333333,0.1333333333333333,0.14285714285714285,0.3333333333333333,0.19628309077330183,0.010989010989010988,0.5350346856192575,0.1723994712117817,1.0,0.06666666666666667,organic
32.0,31.0,1.9375,3.0,0.0625,11.0,6.0,0.0,5.713709677419355,0.0625,0.0967741935483871,0.15712365591397848,0.18221734651699678,0.03655913978494623,0.5220340175639673,0.1618450383546806,1.4761904761904763,0.34375,organic
19.0,18.0,1.894736842105263,3.0,0.10526315789473684,9.0,5.0,0.0,4.233918128654971,0.10526315789473684,0.16666666666666666,0.19023047815617478,0.2471264161608422,0.06862745098039215,0.543482876294022,0.17398143075086098,1.3846153846153846,0.3157894736842105,organic
30.0,29.0,1.9333333333333333,3.0,0.06666666666666667,14.0,7.0,0.0,6.422988505747126,0.06666666666666668,0.10344827586206896,0.19367816091954024,0.16417298363400307,0.03940886699507389,0.5714364587097146,0.1969841082469876,1.2608695652173914,0.23333333333333334,organic
28.0,27.0,1.9285714285714286,3.0,0.07142857142857142,12.0,6.0,0.0,5.325396825396825,0.07142857142857141,0.1111111111111111,0.16636141636141638,0.19770177020415744,0.042735042735042736,0.5277822246484324,0.1657916219857066,1.35,0.2857142857142857,organic
34.0,33.0,1.9411764705882353,3.0,0.058823529411764705,10.0,5.0,0.0,5.704099821746881,0.058823529411764705,0.09090909090909091,0.14700311942959002,0.18257965064011747,0.03409090909090909,0.5352755450719497,0.1662816427398193,1.5,0.35294117647058826,organic
18.0,17.0,1.8888888888888888,3.0,0.1111111111111111,12.0,6.0,0.0,4.8431372549019605,0.1111111111111111,0.1764705882352941,0.24019607843137253,0.21747850478444825,0.07352941176470587,0.5542889812422976,0.18624767621343688,1.1333333333333333,0.16666666666666666,organic
25.0,24.0,1.92,2.0,0.08,24.0,12.0,0.0,8.666666666666666,0.08,0.08333333333333333,0.33333333333333326,0.12081583480840376,0.003623188405797101,0.5443936824694519,0.180848550241553,1.0,0.04,organic
34.0,33.0,1.9411764705882353,3.0,0.058823529411764705,10.0,5.0,0.0,5.590017825311943,0.058823529411764705,0.09090909090909091,0.14343805704099824,0.18598275414678167,0.03409090909090909,0.545011996098058,0.1716523543203984,1.65,0.4117647058823529,organic
30.0,29.0,1.9333333333333333,3.0,0.06666666666666667,13.0,7.0,0.0,6.390804597701149,0.06666666666666668,0.10344827586206896,0.19252873563218392,0.1639967112029468,0.03940886699507389,0.5568513136958079,0.18254681307414777,1.3181818181818181,0.26666666666666666,organic
25.0,24.0,1.92,3.0,0.08,9.0,5.0,0.0,4.84,0.08,0.125,0.16695652173913042,0.21421362005794134,0.04891304347826088,0.5363109613696283,0.17263042936522263,1.7142857142857142,0.44,organic
31.0,30.0,1.935483870967742,3.0,0.06451612903225806,12.0,6.0,0.0,5.858064516129033,0.06451612903225808,0.1,0.1675194660734149,0.17867607135539737,0.037931034482758634,0.5397905896823928,0.1730788426231481,1.5,0.3548387096774194,organic
22.0,21.0,1.9090909090909092,2.0,0.09090909090909091,21.0,11.0,0.0,7.666666666666667,0.09090909090909091,0.09523809523809523,0.33333333333333337,0.13656958025555116,0.0047619047619047615,0.5928758180909799,0.2089188442641838,1.0,0.045454545454545456,organic
14.0,13.0,1.8571428571428572,3.0,0.14285714285714285,10.0,5.0,0.0,4.21978021978022,0.14285714285714285,0.23076923076923078,0.2683150183150183,0.24869733390798984,0.10256410256410257,0.585835300083418,0.20515428869708457,1.1818181818181819,0.21428571428571427,organic
35.0,34.0,1.9428571428571428,2.0,0.05714285714285714,34.0,17.0,0.0,12.0,0.05714285714285714,0.058823529411764705,0.33333333333333326,0.08726107067304845,0.0017825311942959,0.5702824526026006,0.19700439192863958,1.0,0.02857142857142857,organic
16.0,15.0,1.875,2.0,0.125,15.0,8.0,0.0,5.666666666666667,0.125,0.13333333333333333,0.33333333333333337,0.184744649153734,0.009523809523809523,0.5614836940357464,0.185805347915277,1.0,0.0625,organic
15.0,14.0,1.8666666666666667,2.0,0.13333333333333333,14.0,7.0,0.0,5.333333333333333,0.1333333333333333,0.14285714285714285,0.3333333333333333,0.19628309077330183,0.010989010989010988,0.5745641790836915,0.2000396652904684,1.0,0.06666666666666667,organic
25.0,24.0,1.92,3.0,0.08,10.0,5.0,0.0,5.113333333333333,0.07999999999999999,0.125,0.17884057971014491,0.2034040027862763,0.04891304347826088,0.5403139820999013,0.17667812818677225,1.5,0.36,organic
24.0,23.0,1.9166666666666667,2.0,0.08333333333333333,23.0,12.0,0.0,8.333333333333334,0.08333333333333333,0.08695652173913043,0.33333333333333326,0.12564716818650556,0.003952569169960474,0.5585168402932476,0.19065247714793013,1.0,0.041666666666666664,organic
34.0,33.0,1.9411764705882353,3.0,0.058823529411764705,11.0,6.0,0.0,5.668449197860962,0.058823529411764705,0.09090909090909091,0.1458890374331551,0.1844403116654428,0.03409090909090909,0.5326549971568757,0.168370463374951,1.5,0.35294117647058826,organic
12.0,11.0,1.8333333333333333,2.0,0.16666666666666666,11.0,6.0,0.0,4.333333333333333,0.1666666666666667,0.18181818181818182,0.3333333333333333,0.24153265107212477,0.01818181818181818,0.5557528749242181,0.18209586952825096,1.0,0.08333333333333333,organic
15.0,14.0,1.8666666666666667,3.0,0.13333333333333333,12.0,6.0,0.0,4.9523809523809526,0.1333333333333333,0.21428571428571427,0.30402930402930406,0.21068366721980147,0.0934065934065934,0.5589608842590297,0.1857744712491002,1.0769230769230769,0.13333333333333333,organic
33.0,32.0,1.9393939393939394,2.0,0.06060606060606061,32.0,16.0,0.0,11.333333333333334,0.06060606060606061,0.0625,0.3333333333333333,0.09239336076411131,0.0020161290322580645,0.5583413298023192,0.18900049937310356,1.0,0.030303030303030304,organic
33.0,32.0,1.9393939393939394,3.0,0.06060606060606061,19.0,10.0,0.0,8.526515151515152,0.06060606060606061,0.09375,0.24279081133919841,0.12223706691001422,0.03528225806451613,0.5720558338038374,0.19030200019214522,1.1851851851851851,0.18181818181818182,organic
30.0,29.0,1.9333333333333333,2.0,0.06666666666666667,29.0,15.0,0.0,10.333333333333334,0.06666666666666665,0.06896551724137931,0.3333333333333333,0.10133317161864673,0.0024630541871921183,0.538854621301185,0.17347553681584563,1.0,0.03333333333333333,organic
